author_id,isbn
143,0451190491
330,0679404856
4223,0399141499
4265,0553100130
4266,0553100130
4267,067187294X
4268,0449215202
4269,0440204429
4270,0440204429
4271,0553259253
4272,2207305554
4273,2207249786
1321,2266102621
4274,2266102621
4797,2253140589
4276,2253140589
3690,2277233617
9048,202025462X
4277,2277116092
4278,2253049069
4279,2266002635
4630,2253044903
2602,2253044903
9048,2253152846
1980,2290312959
245,2266104853
963,2020579391
4280,2020579391
2328,2070366081
4281,0553225448
4282,0553225448
4283,0786703377
1066,0345350804
1293,0345350804
4284,0895551950
4285,0872168328
4286,0786705302
2654,0743203178
4287,0812550897
4288,0881849804
4289,0671725254
4290,0810934302
4291,006008118X
4292,0312266588
3649,0312906765
2525,0312274785
1279,0884042871
1279,0884042847
3071,0445204303
1770,0380003821
4293,0879801646
4294,0879801646
1982,0553227734
4295,0486232948
1701,0553241575
1701,0553205315
4296,0671493515
1184,0828103054
4297,0812561589
4067,0670884839
116,0449227421
4298,3404118839
2909,3442430879
1918,3442430879
41,3426600218
4299,3426600218
4300,3809413747
8045,3442723833
4302,096788330X
4303,0929141652
91,0525244581
4304,0373706847
4305,0373706847
4306,0440414121
1873,3442441080
1918,3442441080
4307,3492238572
1064,3492238572
1016,0805010858
4308,0963622927
4309,0963622927
4310,1558506462
4311,1558506462
4312,1558506462
4313,0140245480
2744,0451167716
439,069811695X
4314,0262121867
4315,9839236083
4316,0811830454
4317,0811830454
4318,0811830454
4319,0310329914
337,0440203430
176,0446606324
284,0553211234
2676,1593080077
4320,1593080077
485,0446604089
2959,0446603287
4252,0446343013
3367,0451202473
3536,0060548827
4321,0804119937
18,1558746986
19,1558746986
4322,1558746986
370,0515132187
4323,0704349469
4324,0394758439
682,0449213447
271,0446670251
4325,0061098736
1193,0448095149
4326,0702227773
3778,1841219266
4327,0671015842
4328,0140149708
4329,0434271918
4330,1840461535
4149,1840461535
4331,0563534753
4332,0563534753
4331,0563487496
4333,1862042497
4334,1862042497
1300,0330328573
4335,0330328573
862,0330328573
4336,0751516880
4337,014062225X
1703,0140622144
4327,0340765429
4338,034066049X
63,0425154092
4339,0425179613
4340,0425179613
96,0375724370
4341,0446677671
4342,0446677671
4341,0060969911
4342,0060969911
3036,342310516X
2173,342310516X
136,3492040683
909,3502506809
25,3453127013
2745,3453172841
1703,359650547X
1997,0330262726
1997,0330253565
1625,0553057960
1094,0671014196
4343,0688171877
611,0871136791
4344,0679400540
4345,0805009213
4346,0679406557
4347,0684814773
4348,957131577X
4349,0517881004
4350,1879181363
4351,0671518909
1517,055321277X
4352,055321277X
4353,006039241X
415,0553380095
4353,0060391502
4354,0060391502
4355,0874779669
4356,0874779669
4357,0679726225
4358,0306810123
4359,1555834310
4360,0684841827
254,0440504708
4361,0440504708
4362,0671521136
4363,0399518460
4364,0688140718
4365,0853301239
4366,0553284347
4367,0345356500
4368,0440473500
4369,0773674489
1337,0743423682
4370,1410798860
65,0525945938
3448,042516876X
1227,0385496095
413,0385475721
4371,0385319908
1964,0425142035
4372,0061096253
2267,1551667509
1876,0553277723
909,0425068099
4373,0449146391
2284,0312421117
4374,0761514430
4375,0761514430
575,0679405283
4376,0440508975
4377,0440508975
4378,0006751504
370,0515137111
622,0345456939
3152,0060504110
4379,0060542799
374,0743469844
566,0553583573
2579,0446613886
4380,0449148238
401,0373289278
4381,0451205561
2414,1551667371
4382,1551667398
4383,0778320324
4384,0778320413
1164,0553107380
226,0375406182
1016,0553271636
4385,1892145057
4386,1892145057
4387,1892145057
351,0345389964
4388,0486256111
108,0679751521
4389,0590120727
4390,1888054557
4391,0312099045
4392,0312099045
628,0312966091
4393,0385265565
143,0670813648
1530,0892961759
1784,0345372433
184,0399144315
1931,0786883219
464,0375504613
4394,0785263535
2589,0380896389
2589,0380896419
4395,0671252941
4396,155972272X
4397,0393046338
628,0671001795
4398,0316526835
4399,0385307888
4400,0385307888
2652,039447970X
635,0425161285
42,0156904365
4401,0156904365
4402,0743448421
2122,014034991X
596,0440414539
4403,006106498X
4404,006106498X
4405,0553274295
4028,0590457799
4406,0689800843
601,0590457233
4407,0689311001
4408,0590926675
442,0671794019
4409,0671794019
439,0440403332
597,0440948991
4406,0689849176
4410,1586480103
2637,1586480103
4411,1570282021
4412,0877950938
4413,0743490398
283,0451524667
4414,0451524667
4415,0446600253
799,0345386744
4416,0965894355
1213,0671039857
1213,0671039830
4417,0671007696
1213,067100767X
826,0140063838
4418,0207169519
4419,0684870819
18,1558748040
19,1558748040
1647,1558748040
4420,0425132986
4421,0439053862
1213,0743403614
4422,013029442X
4423,0843925027
3989,0756400953
2415,1559210869
870,0886779960
369,033042095X
4424,0789716399
2166,0821767240
2043,0515135356
136,0316782262
2614,0525945210
4425,0786869054
553,0446530387
4426,0688177743
4427,0375413634
4428,0425147762
132,0399149295
4429,0066212693
3812,0670031062
255,0679439382
4430,1565123417
581,0451179188
4431,0786867612
4432,0061098035
241,0553572105
4433,051512950X
4434,0312926456
4435,0786889837
83,0804108749
564,0425121631
4436,0804109052
4437,0345402308
581,0451168690
1625,067945960X
130,0316693235
533,0451188616
4438,050552208X
4015,0380820846
61,0425153975
572,0425119653
133,0553579983
63,0399149325
4439,042515971X
4440,1583144269
2960,0446610852
4441,0821771426
1094,0671744577
4442,0373261047
1210,0743233468
8,0804114986
2254,0380808072
137,067179356X
1210,0743410505
2005,0380750848
4443,0425151883
129,0446611808
4444,0310220033
3741,0553583360
128,0446600709
4445,0671019929
3394,044915002X
2974,0425178579
368,0449907953
4446,1551669498
2960,038081448X
4447,0140069135
4448,0696214563
4449,0696214563
183,044808919X
183,0448089165
1594,0451626079
4450,0451626079
4451,0451626079
4452,1563831236
4452,156383121X
3136,0028620666
4454,1892051176
4455,0877201358
4456,0844273252
4457,0201741644
4458,0201741644
4459,1559362324
1552,0345430786
130,0316710571
4460,0060555513
4461,0892967544
4462,0399148655
2930,0312319142
4463,0345457587
974,0345453417
4464,0060555653
1986,0316591122
2185,0312319517
4465,0380978830
1622,0385336209
617,0553802526
128,0446530689
645,0399150854
491,0060083956
1325,0446531421
1324,0446531421
1727,0312306814
4466,0312271786
337,0399150870
132,0399149821
61,0553802496
1625,0345452577
375,1400041414
4467,0060193883
1213,0743428684
723,0525947655
1701,0312316690
4468,0060005556
4469,0312304269
4470,0312304269
4471,0399148760
130,0316603287
337,0399145664
330,0425178102
2582,0553580515
4472,0749301015
3245,0749301015
4474,0445204222
4475,1930252501
2524,0515123293
1281,0312985207
2042,0312985207
4476,0449220354
4477,0312981260
4478,067104754X
4479,0385144741
4480,0385144342
4481,0595175686
4482,1594082316
4482,1410777057
4483,0374172471
1257,2070394867
4484,0609807420
4181,0425122956
2027,0451208765
736,0618129022
1535,0345423402
1535,0345423429
1535,034544356X
2027,0743454146
143,0451210840
4088,0425152367
4485,0553374435
61,0553106643
4486,0553057707
4487,1853263508
4488,1567185711
4489,1560251476
4490,1560251476
238,0449223795
4491,1568846533
4492,0312144075
4493,0684869233
792,0156007479
1536,0061031844
4494,0312267177
205,0345434943
4495,1860110886
393,0875421849
4496,0786868619
4497,0786868619
4498,0786868619
4499,037550303X
224,0345442741
4500,0970272707
61,0399138439
4501,0130484717
4502,0452276365
1024,0671723650
1024,0671733354
2027,0451206525
1964,0140445943
4503,0140445943
4504,1557489297
4505,0553280430
143,0451167317
4506,0821725998
833,0590444646
4507,039951743X
4508,039951743X
281,0671517643
4509,155748919X
4510,1577480112
4511,0451457250
12210,0394741838
3245,0394741838
3245,0394741838
4518,0345428455
2369,0671541749
2368,0671541749
2219,0345314875
4519,0140446109
4520,0140446109
4521,0140446109
4522,014044422X
4523,014044422X
4524,0140147683
4525,0452270294
4526,1560766263
4527,014011341X
4528,0155026607
4529,0155026607
4530,0155026607
1737,0312850247
4531,0312850247
4518,0786913886
404,0766607208
4532,1884820298
4533,1884820298
1964,014042346X
4534,014042346X
4535,014042346X
81,0440133017
4536,0140587640
370,0399144706
4537,031285904X
428,0140444173
4538,0140444173
4539,0380769158
4540,0380769158
4518,1560760478
4518,0880389052
4518,0880389206
4541,0140193669
4542,0140193669
4543,0140194916
4544,0140255109
4545,0140255109
4546,0140255109
398,014070731X
4547,014070731X
3713,0140445145
4548,0140445145
4548,0140445145
4549,0452010845
1964,0140048162
3980,0140390537
4550,0140390537
4551,0192713434
575,0345396936
334,0312261918
4552,014010870X
398,0671722840
4553,0553233890
4554,0553346083
4555,0330306839
416,0140181903
1613,0140181903
4556,0786881275
4557,0786881275
827,0394587545
668,0020519303
4558,0345315014
3252,059022638X
3253,059022638X
1427,0590466178
4559,0006514588
4560,1578660432
4561,0761116230
4562,0761116230
4563,1580174493
2244,0380819600
109,0312980159
3492,0821771116
4564,0451403967
575,0451403967
4565,0140277749
4566,0140277749
4567,1580050158
58,0451524195
4568,0451524195
4569,0821768093
4570,0440214866
4570,0440210046
4570,0440214858
4571,0380818957
4564,0451191889
575,0451191889
4564,0345423658
4572,0743410262
4573,0515119660
4574,0312979851
110,0312979886
4575,0446671339
4576,0446671339
2974,0425173631
4577,0451524748
4578,0451524748
4578,0451524748
4579,0553212451
4580,0553212451
1313,0451191137
1314,0451191137
1314,0451191137
3312,0553299611
575,0679454489
575,0679454470
2974,0425176304
3081,0684824485
4581,0684824485
3081,0684801558
1508,0440225639
3081,0811212475
4582,0811212475
4583,0553584782
4584,0805417761
4585,0805417761
4586,087542791X
4587,015696158X
1407,0679720200
4588,0679720200
4589,1852302089
4590,0140092838
3338,0679424474
4591,0373250371
628,0312983271
4592,0312983271
3392,0312983271
4593,0060507845
434,0345295684
4594,0312204353
4595,1551669285
4596,0446670111
4597,0020545509
4598,0385468490
4599,0312979096
4600,0385313861
4601,0323023924
4602,0323023924
719,3257232993
651,3499141639
4603,0702217921
4104,037328019X
4604,1557735840
4605,0515111341
585,0373242190
4606,067163156X
4607,0380541718
4608,0749300663
2093,0821221817
4609,0684146010
4610,0684146010
4611,0441007163
177,0345391829
1395,0345253884
116,0609603086
4612,0553282816
1016,0553284789
1016,0553279556
4613,0812580141
10,0374281947
1997,0345420438
4614,0689300549
434,0345384911
857,0345332997
2691,0451194101
3303,0451191013
2393,0553564943
870,0886772370
4615,0886772370
4616,0671637185
4617,0140154787
4617,0140154787
4618,0751514403
11990,2070361381
10170,2070361381
4620,2070381161
2924,2070380599
3003,2070368823
871,2020477815
4622,2020477815
4623,2253151165
8045,284205461X
4625,2277220620
4626,038073124X
4628,0002713276
4629,0002713276
4630,0375725849
736,0345318587
4631,0345340973
4612,0440106443
4632,0515104531
4633,0515104531
4612,0553238450
62,0671701231
4612,0553290266
2691,038072541X
2222,0449204553
1781,0446605409
3424,0061009504
4634,0142002399
4635,0142002399
4636,0330328743
3003,2070376990
3284,2264034882
4637,2264034882
4638,0786711256
4639,0446605956
4640,1864484098
1602,0399136479
1352,0679776818
4641,0812508424
4641,0812555333
4642,0312931123
4181,0312931123
4643,1569711240
4644,0441007880
4644,0441007090
4645,0812540034
4646,0451458842
4647,0345382455
4648,0446610771
4649,0812520076
851,0679416773
1102,0812555171
4650,0963784617
645,0440224713
4651,0425096440
3275,0553280414
370,0373484232
750,0064410137
751,0064410137
2494,0064410137
4652,0373291108
4653,1402710658
4654,1402710658
4655,1402710658
4656,1402710658
2514,0446600377
4657,0451410610
975,0345440765
2028,0836251822
4658,0763616087
177,3453209613
732,0517706814
4659,0517706814
4660,0517706814
597,0590044931
4661,0590630938
4662,0590630938
4663,0439087961
845,0439087961
2736,0141303786
4664,0141303786
965,069401110X
4665,069401110X
2234,0786842431
4666,068981934X
442,0671737295
4667,081673416X
4668,0439323738
4669,0440496039
4670,0440496039
4671,0689710682
4672,0689710682
2234,0590462318
4673,0394846656
4674,0590458078
3021,0152099905
3022,0152099905
3023,0152099905
442,0671745670
4675,0671745670
4676,157765692X
603,1577658043
4677,0382243579
2235,0590523465
4678,0140319301
3264,0816728798
597,0440472091
1821,0439136369
6414,0439136369
1176,0688160867
1177,0688160867
2229,0590673181
597,0380712369
4679,0380712369
4680,0679804021
4681,0679804021
442,0671798340
4675,0671798340
833,0020418809
4407,0449701778
4682,0821730002
4683,014034893X
1427,0590483463
2332,0385498799
965,0140366660
4684,0140366660
3085,0060278250
3085,0060278234
3085,0064471837
4685,0064471837
4686,0345366239
177,0330262130
4687,0416052029
4688,0689867034
2491,0786885971
3132,0689870027
4211,0590769588
4689,0590769588
4690,0786817909
4691,0060595094
4419,0684832178
268,0380807343
3571,0380807343
3132,0689859910
4692,0957881436
4693,0140341773
342,0553577123
4694,0553577123
4695,0553577123
4696,0553577123
600,0307222519
1813,0671021184
263,0064473627
374,0061008761
4697,0684870827
4698,0375727019
4699,0375727019
4700,042518689X
188,0380752891
4701,0807848735
4702,0813116791
4703,0394744543
1364,0385333501
1717,0316925195
4704,0425176053
4705,0425176053
4706,0330301497
4707,0297778536
464,0812969812
4708,0306803984
143,0451163524
143,0451194861
3571,0451194861
4709,0852073259
26,0452280621
4710,0195042239
764,0140187375
143,0451166582
974,0671019732
1280,0671026011
4711,0231120621
2740,1895555590
4712,0888992424
4713,088899124X
4714,0006479650
4715,0888991703
4713,088899088X
4714,0006479383
181,0330375253
4304,0373834993
1004,055337933X
4716,0002245663
25,0385503822
3241,0609804138
4717,0345439104
3694,0316852570
636,0061031410
4718,0375757597
4719,0140071083
1063,0345248228
4720,0374423415
4721,0743439791
335,0192833669
4722,0192833669
4537,0812548221
4723,0380784165
4724,0684848406
4725,0446677698
4726,0451192990
909,0425105695
1964,0441003524
4727,0451455835
277,0679742565
2582,0553575384
413,0449214176
3152,0061031070
63,0425180638
284,1853260045
4728,1853260045
4729,1853260045
411,2266051326
4730,0752860178
4731,0441009239
4442,0441008534
3770,0312924801
4732,1857970446
4733,0786702427
1427,0590477420
1427,0590477447
4734,0440222435
3558,0451454537
4735,0316555525
4736,0688101194
4737,0241123968
4738,0060112719
4739,0671739085
4740,0821756044
4741,0786004827
4742,0751516678
4743,0297828991
4744,0061013722
116,0451163540
4745,0735201994
4746,1414011458
4747,1564029654
4748,1564029654
4749,0307121259
3273,0307121259
4750,0671493183
4750,0671493183
977,0679882812
4750,067144901X
3145,0399215921
4751,0394900189
4751,0394800206
2529,039515023X
2528,039515023X
4752,0953881024
2365,1852860596
398,0521426219
4753,0521426219
4754,0859344304
4755,0859344304
123,0671787551
4756,0671787551
123,0671869108
870,0812516001
943,0394821998
4757,0449208796
4758,0393318451
503,0192835181
4759,0192835181
4760,3518115758
4761,3442432073
4762,3442432073
3264,1853261076
4763,0786706953
4764,0345443233
2930,0688149626
370,0399145923
130,0316693251
1838,0373706936
4765,0804107432
13524,2070373622
1206,0375503994
3751,0375503994
4767,0688062229
4768,0688062229
1745,0937295078
1746,0937295078
4769,3540587101
4770,3540587101
4771,1565922093
4772,1565922093
4773,1565925653
3081,068416325X
4774,0843105550
4775,0672324253
4776,0672324253
718,3442722497
4777,3442722497
2706,3442545544
4778,3257225334
4779,3257206089
4780,0312423187
4781,3746614007
4782,3746614007
4783,3548253652
4784,0140063331
277,0679735909
2589,0380716542
2589,0380792486
68,0670881767
862,0451523377
4785,0451523377
4786,0452281423
575,0452281423
4787,0553581651
2951,2290314889
597,0380709139
618,0380709139
963,0679775439
736,0345272609
736,0345272595
736,0345272587
4789,3499433265
4790,3871340758
4791,3498063618
6206,3423122080
4793,3423122080
4794,3423122080
365,3548252443
1055,3404242327
4795,3746680174
4796,3746680174
4797,3596215226
4798,3518379089
4799,3518373080
4800,3518373080
4801,340460024X
4802,0748702784
4630,3257018959
4803,3257018959
301,0553240633
2599,0786817089
4804,0385334923
1482,0345445856
1094,0743437136
4805,344272872X
4695,344272872X
290,0684841215
973,1587242583
3053,3746616360
4806,0140026177
1016,0449221490
1026,067943335X
181,0670033332
1335,0060520515
635,042513699X
83,0679407715
1353,0747273200
680,015602943X
4807,037570485X
4807,0671686151
635,0345455916
4808,1931081743
4809,1931081743
4810,1932047247
4811,1930586787
965,3401045660
15547,3401045660
992,0156028352
4813,0679733485
4814,0732269199
94,0671877046
4815,0380761599
4816,0446609900
4817,0553281437
1044,0553279025
1045,0553279025
2390,0886773741
4818,0609608924
4819,0812549007
1044,0553276387
1045,0553276387
2390,0886771625
4820,0440223547
2278,0140186484
4821,0140186484
4822,059041691X
4823,059041691X
3257,0590457403
1193,0448095041
1193,044809505X
4824,0380728508
4825,0312916450
4826,0804106576
4827,1886910529
4180,0140818030
4828,0140818030
3202,0061032042
162,0061032042
4829,156647101X
4830,0684825414
657,0385475462
369,0515126098
4831,1888608501
351,0345387651
306,0345384563
4832,0590440152
1068,0553287893
4833,0451628640
4834,1566891051
4835,0883964201
4836,0883964716
4837,1881273628
4838,0785266097
4839,1883013852
4840,1883013852
4841,1883013860
4842,1883013860
909,0425067866
4843,0812092007
4015,1586602241
4844,0736905324
4845,0393047229
4846,0061073628
4847,0688140475
4848,0609808400
4849,0609808400
4850,0609808400
4845,0743200330
4851,0743200330
4852,1931402213
4853,0966723724
4854,0875730701
4855,0875730701
4856,0972208607
4857,1884800394
4858,0971971501
4859,0397320426
3667,0553580531
4860,042517364X
2744,0451160193
1393,0679402292
4861,0811801020
575,0679433023
4862,0679446672
965,0553212036
1551,0679463321
41,0679444815
41,0394589424
4863,0465072836
218,0486268705
182,0486268705
2595,0486275477
1185,0399145796
4864,0140714545
4865,0140714545
4866,0140714545
4867,0072546409
56,0060921145
4868,1841763101
4869,1841763101
4868,1855329816
4870,1855329816
4868,184176311X
4869,184176311X
4871,085045512X
4872,085045512X
4873,0007137508
351,037540290X
4874,037540290X
238,0553241729
4875,0517883864
3338,0446313939
4876,0446313939
369,0671680781
4877,1592869629
1248,0800782194
4878,0821761196
4879,0061084719
4880,1551661594
4881,0515120340
631,0821761730
822,0812507428
821,0812507428
61,0425121259
1323,0061030430
4882,0840757239
4883,0553138014
4884,1586481614
242,0553572210
238,0553288342
4885,1575668475
143,0743467523
892,0312950489
150,014012389X
4886,014012389X
4886,014012389X
4887,0804106274
4888,038548755X
4889,038548755X
1781,0446353205
4612,0553208225
4890,0770103936
4891,0373970021
2622,042516019X
485,0446357405
3883,0340223030
4892,067180913X
4893,067167269X
4894,0722150954
4895,1552780724
1450,0440223822
1120,042509586X
1120,0441090729
1120,0425097226
4896,0446675962
4897,0312867395
325,0345300807
153,0446517984
4235,006464801X
370,0373834284
544,0440224853
159,0345404114
4898,074723003X
4898,0747230293
4899,0553579193
4900,0471407380
4901,0060984422
321,0553567152
4902,0451211014
321,0553283502
3257,0440219817
321,0553570870
4903,0786813709
129,0446361739
818,0141007338
4904,0002261529
4905,0007110928
4371,0375760393
1296,0440467012
909,0425129586
4906,0373168284
979,0679745130
4718,0375502815
2337,0590483803
374,0671027662
4907,1580081231
4908,0452279089
4909,0452279089
4910,0316779075
4911,0316779075
4912,0399523308
4913,020162690X
4912,0671021761
4914,0915473569
4915,0553580744
4916,0553580744
4917,0553580744
4918,0553580744
4919,0451171071
4920,0671620495
4921,0688151078
909,042513024X
4922,1558321160
4923,0446530239
4924,3492256341
1088,0805067140
285,3518383973
4925,3518383973
257,0552133256
2006,227724113X
4926,0156011603
933,0345335058
177,0671742515
4927,190288132X
4928,190288132X
1208,0446357200
3081,0451526643
4125,0451526643
4929,0316198951
4930,0312244991
4931,0312244991
4932,0312244991
3962,0375706143
4933,0953327523
4934,0451149173
3472,0140065504
4935,0140065504
1613,0679759328
965,0440447674
1551,0345427637
1303,055321263X
413,0449213765
413,0446314986
58,0553213105
4936,0786703229
4937,0446674168
4938,0671602543
2166,0451199979
1976,0451521072
4415,0446675369
281,0440466091
4939,0440416027
2814,0380012057
4940,0385474547
2065,1573220531
1213,0671020293
4941,0595259677
2689,0860074382
4942,0140386084
177,0330267388
4943,1896764096
4944,1896764096
613,0679426140
1228,0671042572
4945,0812990323
4946,0930452933
4947,0930452933
4948,081269421X
4949,0385487398
4950,0609608096
4951,0609608096
4952,0312141475
3222,0743420373
3223,0743420373
3632,0099287927
4953,1558184023
4954,0684869748
3480,3442448794
2535,3442448794
4955,0689832923
4956,0590640860
1282,0060937688
1027,0440219760
4957,0553371843
4958,0916773191
4959,0916773191
1394,0679736662
65,0451209907
4960,0312954166
1016,0449221512
4961,0451409647
4962,0375707093
4963,0399149783
116,0525946284
65,0385318073
1623,0061013315
249,1400031362
2282,0804107386
87,0140435530
4964,0140435530
4965,007212170X
4966,0307120848
4967,0307120848
3091,0689846088
4968,0689846088
3091,0689846088
37,0689842708
4969,0689842708
4970,0786846461
4971,0671038311
4972,0671038311
4973,0140381538
4974,0064472612
4975,0743400771
2719,0849959306
4976,0849959306
1016,0449223612
4977,0380818817
4978,0060959940
4979,0425181863
635,0439443857
4980,0061031127
4981,0824511743
4982,0875963021
4983,0399526005
4984,0399526005
4985,044020352X
389,0156012197
4986,0156012197
537,0449221180
4987,3423703040
2564,3423703040
4988,0425179206
1004,0553107755
270,1853260150
1703,1853262390
270,0140010211
1780,0393314804
4989,1591291666
4990,0843944331
891,0440403782
2123,0312168748
4991,0590897543
4992,0425155463
4993,0312266065
4994,0843952008
4995,0385261756
3360,0671014021
4996,0671014021
4997,0393093247
4998,0812549325
281,0439101360
439,0439101360
2001,038073186X
4999,0140621598
62,0440195934
5000,088038722X
5001,088038722X
5002,0844295582
632,0140314202
1752,0440998050
5003,0439319137
3031,0330352091
5004,0140014845
1576,0060269928
321,0553299328
5005,0743464672
5006,155874424X
4491,155874424X
11698,2070414574
5007,1853262803
274,014032870X
5008,014032870X
5009,0345396669
5010,0316181358
1261,0385468709
5011,0385422938
5012,0060165979
5013,038542194X
3790,1565122968
5014,0486280594
5015,0843114797
613,0804115613
5016,0375724958
5016,067973855X
5016,0679771832
736,0345340426
96,0679745203
469,0679777482
469,0679777474
469,0679777466
469,0679777458
351,0345449347
5017,0879100362
5018,0879100362
5019,0312252927
5019,0312266510
1266,0151005346
1047,0151005346
1266,0156006391
5021,0156006391
469,067977744X
3531,0156005204
3532,0156005204
3531,0156006243
3532,0156006243
3531,0156010593
5022,0156010593
462,0375701907
3531,0156004011
3532,0156004011
1266,0679777547
5021,0679777547
351,034543479X
1784,0345396456
428,1853262714
3281,1853262714
5023,1853262714
5024,1853262714
5025,0888012055
5025,0773759697
5026,1895837618
783,0375705198
5027,1550548166
5028,0385720327
5029,0385720327
5030,0747545634
5031,0374521956
5032,0889951926
368,0449910830
5033,0771079567
5034,0571212212
5035,0671439162
5036,0345419073
5037,0590419447
5038,0425166090
5039,0440227011
5040,067188784X
5041,0671041657
5042,0894808249
5043,0590475363
645,044021873X
5044,0449223345
5045,0764227890
5046,0060244151
5047,0060244151
5048,0684829223
5049,1573060313
5049,1573060313
5050,0881337269
5051,0881337269
3352,0671872648
5052,0375758585
5053,0061013579
5054,0061013579
5055,0061013579
3165,0449223833
5056,0394520939
5057,0394583256
1986,0316592382
5058,0439372941
751,0439372941
564,039913543X
152,0517092816
575,0679412956
26,0394423291
553,0688156142
61,0399137734
3694,0316955191
337,0515123498
2766,0439139600
6414,0439139600
738,0670894370
1185,0441007554
5059,1555910807
5060,0553271105
2852,0385495641
738,0670031208
5061,0670031208
581,0525246606
5062,1880238667
5063,1880238667
5064,0822315890
5065,0140100032
5066,0684870673
3397,093914994X
958,0552143774
5067,0886193540
5068,0142004278
5069,0451192036
5070,0451192036
5071,0451192036
5072,0310217598
5072,031021758X
5073,1568654782
952,0140434186
5074,0140434186
218,0141182458
5075,0595140459
5076,0913559482
1696,0517189186
4483,0374148570
150,9681336089
5077,0375700668
245,0743204239
862,0192833863
5078,0192833863
5079,067931041X
5080,0805041508
5081,0380977702
5082,096774590X
4923,0446531480
1145,3442353971
5083,3442353971
893,0451207645
5084,0316092738
5085,0316092738
5086,0743428188
2564,0590598856
5087,0061000078
1213,0671670689
248,0449000869
129,0446605581
2220,0441694543
5088,044640344X
5089,1572972181
3372,0345395069
5090,0425148343
5091,0515117552
5092,042514545X
5093,0553298836
5090,0425156729
5093,042516988X
5090,0380794772
1210,0671011375
5094,0515124796
3903,0515126489
462,0679753826
5095,0380974282
5096,0684196778
63,0399142851
63,0399146253
130,0316693294
5097,0892964111
1997,0671042742
5098,0385480385
940,0385488424
327,0553096834
3786,0425130746
2651,0553102133
1736,0345391330
51,0345334019
5099,055356966X
555,0553574663
4435,0451180054
1496,0812590554
5100,055357924X
5101,0061093920
5102,0671898779
1145,0812571991
1329,0451199650
5103,0451197429
1873,0553102346
564,0399146504
5104,0312143648
566,0553099590
645,038530000X
5105,3499233312
5106,0140620508
3245,0140620508
5108,1895565545
91,0416469604
5109,1841120685
5110,1841120685
5111,1841120685
5112,1841120685
4787,0044402449
5113,0749425628
5114,0749425628
5115,0273622218
5116,0751530328
58,0140431020
282,0140431020
282,0140431020
5117,0749418222
5118,0241141095
1138,0450547434
5119,0340766638
413,0860680649
5120,0140040021
701,2253098183
5121,0312997159
2034,0786890061
415,0553279378
5122,0440209986
4465,0380788640
4465,0380788632
4465,0380717581
5123,0684826143
5124,1551666987
2043,0425176037
5125,0156013126
5126,0156013126
5127,0446610941
146,0425083837
2010,0425135721
5128,0515130540
2178,0515090654
566,0553292722
346,0380721643
346,0425183750
2959,0445408502
5129,0553270486
916,0380798573
465,0452282268
5130,0786867787
5131,0307001253
5132,0590484133
5133,0590484133
5134,067982412X
5135,067982412X
5136,0373227272
5137,0373872410
3352,0671550578
3352,0671550764
5138,0373226918
5139,0761118691
5140,0671680080
5141,0671680080
2538,0671680080
41,0345354621
177,0671442686
177,0671525808
1103,0671684027
5142,0671701304
5143,0380773066
266,0812516214
5144,0446602299
5145,0446602299
5146,0312954115
5147,0671742493
335,0451511328
398,0671441515
5148,0867211725
5149,0867211725
5150,0140111891
5151,0140111891
5152,0061054143
2973,0449220893
5153,0064420485
5154,0064420485
5155,0590939351
5156,078688214X
5157,078688214X
5158,078688214X
5159,0446391301
78,0743233026
5160,3442722403
5161,3442722403
5162,3442720117
5267,3442720117
503,0140621873
152,0060119071
5164,0875963234
3798,0875963234
4842,0875963234
5165,0449911462
2885,0931580587
5166,0312123337
5167,0965603695
3796,0068596022
5168,0068596022
5169,0066620732
5170,0066620732
5171,0525446052
5172,0525446052
5173,0440417449
5174,0440417449
5175,970651452X
5176,0613282728
5177,0802130119
5178,0802130119
645,0440224705
628,0312983867
1488,045120994X
1488,045120994X
1482,0345459202
2973,0312955731
1004,0553205803
342,0553541633
668,0684800713
723,1566840287
2106,0062500260
5179,0380793229
5180,0345304659
5181,0786888083
5180,0345344464
824,0374115540
5182,0374115540
2801,0671718436
668,0684163268
249,1400031346
5183,0754101495
634,0446524131
5184,0446524131
10,0446612626
5185,1565076613
5186,1565076613
5187,1565076613
5188,1565076613
136,0316781142
732,0609801279
5189,3257230915
5190,2035877393
5191,2290301531
2452,2070374874
5192,2070374874
1335,0060008024
5193,3442725577
5194,3442725577
3903,051511264X
5195,0425052028
5196,0425052028
177,0330491199
5197,0373709323
5198,0373710062
2750,0782141676
5199,0399526609
575,0345389417
146,0425147584
1880,0451177037
5200,0373710291
5201,0451406079
1495,0373471564
1825,0373710267
5202,037370870X
1819,0373709307
1825,0373708726
5203,0373710283
922,0373710054
1819,0373710356
5204,037371002X
5205,0373710259
5206,0373710275
3907,0373484380
5207,0373484380
5208,0373484380
5209,0795151314
5210,0940863332
5211,1565924975
143,0684853523
5212,0060193395
5213,0060193395
485,0446363669
5214,0373471645
1825,0373710208
5215,0373710186
3110,0373484518
5216,0373484518
5217,0373484518
5218,0373710216
1819,0373710070
434,0345339495
1213,0671525433
2309,0060675357
2500,0345302575
4723,0812571231
607,0812571231
5219,0345386868
5220,0151002444
5221,0151002444
5222,0312152000
3326,0452283442
599,0440918022
5223,1853260274
5224,081254949X
575,0345404319
1693,0671721887
1213,0671682830
188,0688086888
